relative_path,size_bytes,sha256
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9703002abf70695c__Rovi_Annual_2024_ENG_p059_t01.csv,516,9703002abf70695c2459f7300806da1f970293a273a0701cf2c536fa7ad20148
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9720eebbd2fc5b42__Rovi_Annual_2019_ENG_p257.txt,2684,9720eebbd2fc5b42a4c79dd865e599a6c49822c983fa0eb0cc30301acc04d90f
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\972b62dfc95f48df__Rovi_H1_2025_ENG_p082_t01.csv,582,972b62dfc95f48df833c74d3adb9113a69c78f3b94e1c77c36288de5a56bdb12
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\972bb0d434ecc22c__Rovi_Annual_2024_ES_p350_t04.csv,41,972bb0d434ecc22c8cbe899f7f9e96a1e647ccfbfc159d3eddd784c1df03b20c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\972ea27a002face8__Rovi_H1_2024_PressRelease_ENG_p022_t00.csv,139,972ea27a002face8716833197f6fe4f6877c6333a1ed5fb9bd222930039c10cf
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9736f159ffa5c8a9__Rovi_Annual_2025_ES_p214_t00.csv,603,9736f159ffa5c8a9dc26713b89e602e589c62e6ab83a02966e31c57a0c4c5012
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\97483e98e9271af8__Rovi_Annual_2023_ES_p040_t00.csv,303,97483e98e9271af83acbe6ae20859fe8c40942b3a3984591b23aafabb6e4bcb4
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9749e81f1a536799__Rovi_Annual_2021_ENG_p191_t01.csv,2412,9749e81f1a53679963f8b30b43a2de6a3a937c3a3dcfa1c3393b064de73c11d2
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\974c6e2e3279db49__Rovi_Annual_2024_ES_p119_t00.csv,446,974c6e2e3279db49004675ca474060302265b5e75979319becc03b8e9bc38330
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\974f6292db7d673f__Rovi_Annual_2022_ES_p140.txt,2923,974f6292db7d673f30ab2c4b5c6a8e225c1b2e7bccb2c73b9d39d32656c921d3
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9757e4077d9959cb__Rovi_Annual_2019_ENG_p379.txt,2907,9757e4077d9959cba963eb78c55f74a2b21d39f171fcb272b74307a54c8bec2c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\975b0fa3b919846a__Rovi_H1_2024_ENG_p018_t02.csv,626,975b0fa3b919846ae88a1fd787ae1f6e8d2943c4a04adfea92585340e2be92ad
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\975e5c961b57eb0a__Rovi_H1_2025_ENG_p005.txt,1196,975e5c961b57eb0a4f8866aa66253bb0b222e2bc61dafbefb753900f7832c872
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9762cb6aead47561__Rovi_H1_2024_ENG_p034_t02.csv,202,9762cb6aead475614c0ed67216b1a7e7518c6b91ceaa1697c33b00ac316554ff
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\97648dbc7ead0af3__Rovi_Annual_2024_ENG_p028.txt,4734,97648dbc7ead0af3033e38c103dc937f18e334c0b0f96c31581080884dd43bdd
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\976549c08dbfd766__Rovi_H1_2024_ENG_p021.txt,2356,976549c08dbfd766e288027b779d5273bb73c22a4520f8bb32f297616d0add29
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\97800c1a21691f21__Rovi_Annual_2020_ENG_p038.txt,2982,97800c1a21691f2186ff702e3cd3372d9241a1e12d83f12eaab65c7512f095ef
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9787c922f49dbba9__Rovi_Annual_2023_ES_p011_t00.csv,1259,9787c922f49dbba957d8e76c1da005dd4fffe049283418dfdcee6c9b092ad12b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\978cde42664d96e9__Rovi_Annual_2025_ES_p147_t00.csv,3331,978cde42664d96e9fdcd129cc76b75948a1b2b8d424cddf2077f9ecee7ae167d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\978d962de5823e7b__Rovi_Annual_2019_ENG_p376_t02.csv,269,978d962de5823e7b4c47dcaf57a15471c1d09d0b77363131ac3cfc05b2e906ea
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9799f1a0e3d7142b__Rovi_Annual_2021_ENG_p072.txt,3350,9799f1a0e3d7142bce0b5d1e93716836b76242891aa91491e830a1ab1174ae41
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\97a1c5da1a1c7b59__Rovi_H1_2024_ENG_p062_t00.csv,155,97a1c5da1a1c7b59f8f60d95582c511584860a0e3bb5191fc9c906b6e10f789e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\97a30b9eb371a518__Rovi_Annual_2020_ENG_p384_t01.csv,1085,97a30b9eb371a518721aec4c1507367cb00eafabfac39a5058ec67bc63762110
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\97aa502ecd85ccf7__Rovi_9M_2024_Presentation_ES_p008_t00.csv,2008,97aa502ecd85ccf7a6a0a3b61b7c9c64b19343b86f121854eeadcf466d9c621b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\97bd8f666e334e9d__Rovi_Annual_2020_ENG_p307_t04.csv,45,97bd8f666e334e9d854dee777c5c98f8b126461cff6b2563863316fbe5778b78
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\97c2a65daa83c26f__Rovi_Annual_2022_ES_p150_t01.csv,131,97c2a65daa83c26fa32a2d348f5749a32474b2e9bda916fbc4bf1e38a46c7d05
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\97de4ae2077bbb96__Rovi_Annual_2022_ES_p057_t01.csv,803,97de4ae2077bbb96f381dd9813f7d57baa4aba9f2bfdd52e5d37f7874e67435d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\97e054fa57485621__Rovi_Annual_2024_ENG_p114.txt,4995,97e054fa57485621776657fe7a7ce2104552a45bf2216cacc2bbb35d8cfdaead
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9806f939ded78ecb__Rovi_Annual_2025_ES_p173.txt,3373,9806f939ded78ecb0b7a8e637dad170f3825adee262eb54e60d22cf9f2ef90b2
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98152b20cb7ee1da__Rovi_Annual_2019_ENG_p290_t00.csv,636,98152b20cb7ee1da76a16e05cc67f1729b58b08719f598177ffa6dc9499e2c0d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\982116d9605eb67d__Rovi_Annual_2021_ENG_p014_t01.csv,2090,982116d9605eb67d5719fdd10fbdfe82a0808cd681bd51a5cab0ee180b9873e9
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\982717724a610171__Rovi_Annual_2025_ES_p279.txt,2801,982717724a610171c3f567caa63e83fa8303e37c0f638425ae3bee8e6f91cc25
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98289e3398ea8a85__Rovi_Annual_2024_ES_p291_t04.csv,16,98289e3398ea8a85297a00397734c216fecd0ec5300222200fdc046aec637434
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9842f3332ac7787d__Rovi_Annual_2023_ES_p080.txt,3056,9842f3332ac7787d0fff8b8801fb980754b15c7be0f4e7bf7125677369f54e6b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98501c2aae5eed8e__Rovi_H1_2025_ENG_p051_t00.csv,140,98501c2aae5eed8e25737544aef326bc56d52e51c8dfcdb7c340bc3b8f964334
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9850a77c1994ffc1__Rovi_Annual_2024_ES_p221_t00.csv,29,9850a77c1994ffc1ce35d8a37951ea39b802a46ab61e10429eabc462b62b3bb9
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98531317f950177e__Rovi_Annual_2019_ENG_p078_t01.csv,24,98531317f950177ed74246243ab5127192d861888fd877fe53b9160a9c3549e9
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\985c1c335cca0025__Rovi_Annual_2023_ES_p284_t14.csv,54,985c1c335cca0025da61dbc32f9599e36a1b2dcee4a0bfb0719f2d0f508d1b0b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98691644727cc560__Rovi_H1_2025_ENG_p072_t01.csv,1710,98691644727cc5603b20afc68cde9cdb42c98eb9e5474a302721636aa9669a9c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\989baa8389636250__Rovi_Annual_2024_ENG_p134_t03.csv,171,989baa83896362502e6709d0e89d0ba28f3824e2533db50688248275b62d6817
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\989ef42059dd9940__Rovi_Annual_2016_ES_p273_t00.csv,126,989ef42059dd9940b4b35ef9e948c693f495b2e6a4d9006a20ed5a197edc9d76
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98a09f1a2bdce62b__Rovi_Annual_2023_ES_p288.txt,5426,98a09f1a2bdce62be29707bdddeb949efc484f98b68fca6a029342493eb18dd3
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98a5d72cb9bc5e44__Rovi_Annual_2024_ENG_p069.txt,3722,98a5d72cb9bc5e44f28b4abde39b4815f76366ee6a01d70c7607e42998842125
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98ba4de578c63ffe__Rovi_Annual_2025_ES_p122.txt,3744,98ba4de578c63ffeb5676c5549a28e81ceff220e0be12a201a6494f96e183627
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98bfffe3a11d2afc__Rovi_Annual_2025_ES_p146_t00.csv,5286,98bfffe3a11d2afc0495e9592cf8d9bb93795813fe4ce73991c7a2d5b2861a4b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98cd0ff1bb430039__Rovi_Annual_2023_ES_p039_t00.csv,886,98cd0ff1bb430039b903d401b2566eb2bb975197911d639032fd2b106e1ca900
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98d17e11bb8fafb1__Rovi_Annual_2018_ENG_p051_t01.csv,323,98d17e11bb8fafb1848c4a86b96ae0732c41d40e226894d2d3cd4b501b65dfc8
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98d992087f6a05e1__Rovi_H1_2024_PressRelease_ENG_p023_t01.csv,85,98d992087f6a05e10df58b993c70b8c7ece8bf05172d52611363fbd99a88b4ba
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98e0d3be6177f5e0__Rovi_Annual_2024_ES_p302_t00.csv,173,98e0d3be6177f5e02f1d3fd9f33cd6188a73397cf16699fbd16baa6e8c0ddad2
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\98ed2fb97603c191__Rovi_Annual_2020_ENG_p015_t00.csv,87,98ed2fb97603c19163ca252f70c21e9599bf6dd1343f223136eec5dd4fac4cce
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\990909dc3359c7f8__Rovi_H1_2024_ENG_p001.txt,417,990909dc3359c7f88f5ba57ab77c7a589bd6c299bbbf041e5680169ddbf4c47e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99157016f19c143d__Rovi_Annual_2018_ENG_p220_t02.csv,17,99157016f19c143d2a57b06fb48dc41437e7b900968e5748d26f2df091ad1048
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9918dd3aee3df7d5__Rovi_Annual_2023_ES_p234_t00.csv,43,9918dd3aee3df7d5d189e6f9778063be6799c2cdc9b65ad23c3a1f5d283060b6
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\992353233fb588c4__Rovi_Annual_2025_ES_p230_t02.csv,189,992353233fb588c43ebc08919465cdbc472339ffc5d49ed85edb4a1262251d5a
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\993f26f7c9e3f8e6__Rovi_Annual_2024_ES_p350_t09.csv,134,993f26f7c9e3f8e658e1d1c124d231316b9959b3bc396322c370e337bf19ef91
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\994215aa1520a64f__Rovi_Annual_2024_ES_p351_t05.csv,131,994215aa1520a64fe0751abf191d1aaedb5173c1409b097b96a7def01b68ad36
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99527c1c1caa879a__Rovi_Annual_2024_ES_p056_t00.csv,96,99527c1c1caa879a378b238547efd5f4c15978656f4d7a5a4d42352716dcc39b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99534786495dca79__Rovi_H1_2024_ENG_p017_t02.csv,142,99534786495dca7929696de48e026271a0c179f970ec8ef6d701909d614b654c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9958a191284db2c9__Rovi_Annual_2017_ENG_p032.txt,3477,9958a191284db2c994a87873c9dc766da5e839bd02ea1637ea2482ef6b3d2c10
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\995ca519a2f00764__Rovi_Annual_2024_ES_p334_t02.csv,24,995ca519a2f00764e543be95c6e57efc9f5b40c83fcec2ae17d68ca8eb7058ee
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\995da5fc36eb0991__Rovi_Annual_2017_ENG_p140.txt,3329,995da5fc36eb0991c185668a703c989f4b8f6cfd1e6bc376a74f5c329cd695e4
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\996ba754908ca7df__Rovi_Annual_2022_ES_p102.txt,4493,996ba754908ca7dfb108b6017bc0fce8edce9e44b979a7a10efa75a216328df8
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9972322c8ebcc017__Rovi_H1_2025_Presentation_ES_p012_t01.csv,1270,9972322c8ebcc01700e2abdca39bdd3cdeece58ad2456f3e9fb5c500d1223841
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9972e1510fd65a83__Rovi_Annual_2024_ENG_p254_t03.csv,17,9972e1510fd65a8362f4c134931b3c29c2c2cade7363b9f7326e87134bb6a626
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9975454fe038276a__Rovi_Annual_2024_ENG_p267_t00.csv,36,9975454fe038276af5eb4ae17b1b32c23a73bb0abde95ce54da58049bb647f25
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9979bbc23c0823b2__Rovi_Annual_2021_ENG_p045.txt,3281,9979bbc23c0823b28a05cc1c504cd3eccffd0d028661abd395e83110618248a4
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9981c69a68129644__Rovi_Annual_2016_ES_p054_t01.csv,207,9981c69a68129644d4744b5bbc0a2953f49312bfd0b2f0ab6cb8a691f351fe37
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99895c33ea368cfb__Rovi_Annual_2020_ENG_p101_t00.csv,44,99895c33ea368cfbde856d56981160c3542844760f5c259c375c35248bfa286a
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\998d9481d93a543a__Rovi_Annual_2025_ES_p139_t00.csv,1407,998d9481d93a543a63286ddded0bb8e7745c227694c0d29b3d69fd38af810701
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\999200b11b2cfa95__Rovi_Annual_2025_ES_p057_t00.csv,481,999200b11b2cfa9500ec91c55b5d233781980bc406959e969ff90d6bc555caf7
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\999990d9b7d812e4__Rovi_Annual_2021_ENG_p182.txt,1556,999990d9b7d812e4bbc6834ede6d4671b71e6c13eb49100231695990215f8ee3
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99ac7e37918458d0__Rovi_Annual_2016_ES_p263_t01.csv,1435,99ac7e37918458d0b13d16c254021fc07d7bb1adfc5933bd2482e4c36d68a4d6
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99b2d5bda5fbcd99__Rovi_Annual_2022_ES_p075.txt,4236,99b2d5bda5fbcd990af3aefea67ea98198aca1cb9a7fd2262c6020b1745f3eb7
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99b46369968e37e9__Rovi_Annual_2024_ES_p112.txt,4342,99b46369968e37e9dd8ec725f47dfb0993b58f9889d9b26b1b257e69bb7947c9
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99bea567ea538567__Rovi_Annual_2024_ES_p125_t04.csv,212,99bea567ea538567f9e47f4e368b2bfab653c192dae5d6844b8d1739aa61f0c5
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99bf00817e0d1658__Rovi_Annual_2018_ENG_p292.txt,3218,99bf00817e0d1658c0ded8d9f97a575869297c75402258e8e7fd6a9a24e3193e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99c0a787bc7f3a8d__Rovi_Annual_2024_ENG_p183.txt,1923,99c0a787bc7f3a8df0636077b1aff74595eae5d74fe801f3dc98fbe7eccf91e5
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99cc3a5e6069ae19__Rovi_Annual_2020_ENG_p293.txt,3904,99cc3a5e6069ae195bad0e9935cb8e791c02fda4a831a2a868918acc4c10ea36
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99d5feb634f2a22a__Rovi_Annual_2023_ES_p035_t00.csv,347,99d5feb634f2a22a4533c05e3ca42034d77203e6743fa626d2677e00f6dc738c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\99ecb023ece1fae1__Rovi_Annual_2018_ENG_p221_t00.csv,172,99ecb023ece1fae15c8d4771246dff115a795ee2db0a8a45cc2c216dc95cd950
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a065c701a99bb1f__Rovi_Q1_2024_PressRelease_ENG_p018_t00.csv,750,9a065c701a99bb1f2bd4ac5bca0cc578d52a83bb6775077166717ace08f24fb0
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a07ce589270e0ff__Rovi_Annual_2019_ENG_p296_t04.csv,36,9a07ce589270e0ff6cd44f4d7166f8ef5d71be6a4b109e68198c1e1f62829005
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a08a2b230a109a9__Rovi_H1_2024_ENG_p036_t04.csv,491,9a08a2b230a109a95fac74fa91a2f9b3dd9cdd6319b2e0bbfb4bef6f697274de
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a1048a5f9545684__Rovi_Annual_2023_ES_p319_t02.csv,76,9a1048a5f9545684b29f2f8b02f74021cc8972509dbc5502fb79b3bcf32fa917
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a2c9eb9e9f7596f__Rovi_Annual_2025_ES_p350_t00.csv,177,9a2c9eb9e9f7596fffef4cadebaef9f8b507321c7d574e86457206c22b717c17
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a2d0c337cd2e832__Rovi_Annual_2020_ENG_p391.txt,1933,9a2d0c337cd2e8321175df0cb186cef0c55163c7b607b3a478d509485bacda37
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a3d8f9981f034b2__Rovi_Annual_2023_ES_p366_t00.csv,168,9a3d8f9981f034b2700ba17af127106c59ed9ed3c3bab20c0da63baa356fef82
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a45ca32a74e8d75__Rovi_Annual_2023_ES_p200.txt,4295,9a45ca32a74e8d753ade6722fc91dee023da4aa2d80dbbbb5f6e2b877ce72a77
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a483c23faf02b1d__Rovi_Annual_2020_ENG_p279_t02.csv,18,9a483c23faf02b1d1bb47569563539ff6d584701ebf58d1906d48e10cc6e7c80
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a5419f64316ef84__Rovi_Annual_2020_ENG_p192.txt,3615,9a5419f64316ef841ddddfe27bb1c5eebfd2008cb626d68cf27206842e64b2f2
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a5d824bc52228e7__Rovi_Annual_2022_ES_p015.txt,2008,9a5d824bc52228e7268b89bfec8375067ca4f27797f431abaf2fe2bdfb4bba00
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a60a91455de1cb4__Rovi_Annual_2024_ENG_p255_t14.csv,107,9a60a91455de1cb4e521920c222cbeff2665a1c4bfafc60df468d05561c9aa46
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a686531b455b8ba__Rovi_Annual_2024_ENG_p130_t02.csv,133,9a686531b455b8ba59e9a9d2c264fdfc9548f7fedd22e455f316dea252f55dbf
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a6c32c5b39b6bb4__Rovi_Annual_2023_ES_p146.txt,2041,9a6c32c5b39b6bb42b0b57c02004d1b24474ebdd4ea358f83fc2ebbba5821d91
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a6e3dd363f5bd29__Rovi_Annual_2021_ENG_p050_t00.csv,281,9a6e3dd363f5bd29e161b044599e2718fba286084096ce49aff7271f418986f6
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a730e7a659a725e__Rovi_Annual_2021_ENG_p043_t00.csv,155,9a730e7a659a725e22d51bb230f2d37291b7a1859b92c4a6a02aedd3aedaf985
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a7a7c82d538fb35__Rovi_Annual_2020_ENG_p043.txt,1859,9a7a7c82d538fb35f7d29675164a166e0cc8a6e77583de7b33f3be5203e93eda
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a8033b9dfd7ae70__Rovi_Annual_2018_ENG_p039.txt,2219,9a8033b9dfd7ae70355e306b6387bb5fc3f5c39556990ae5ab7f02ec5ee6b24c
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a8f07c8111132bd__Rovi_Annual_2020_ENG_p305_t04.csv,44,9a8f07c8111132bdb6e13088ac728f018efa1a2019045a87ba905817e5617b10
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a95c1d59f8aaaa6__Rovi_Annual_2024_ENG_p127.txt,2226,9a95c1d59f8aaaa6d2630123c98ab8431ada2332c97782fe7f67dd8234b3ce3b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9a96e8a1d727a0d1__Rovi_Annual_2024_ES_p028.txt,5195,9a96e8a1d727a0d1573007c2ebf4811541100df17cd3ecd77d680cb7abc8c74b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9aa0ccb38ac3bff1__Rovi_Annual_2022_ES_p064_t01.csv,234,9aa0ccb38ac3bff1ad36ab10621b17b269b6b3f66c3e86b45a0daced8eeb4b34
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9aa2361376d91d92__Rovi_Annual_2023_ES_p251.txt,2265,9aa2361376d91d920e8f1dca1dbf2e4bd8800f71903719ebd4ade65be0c9fb96
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9aa3222bd1162234__Rovi_Annual_2024_ENG_p287_t06.csv,13,9aa3222bd11622343ca7aecce830b8a3cebf0a185f1549cbb1a402d90796db63
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9aa6545567102f4b__Rovi_Annual_2025_ES_p266_t00.csv,36,9aa6545567102f4b8cd454323756c360250aa9ec35fa08850f0d5dc27e2a60d7
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9ab5d5084d391999__Rovi_Annual_2025_ES_p359_t02.csv,103,9ab5d5084d3919999ebefb6ceb67c54824fac53466d9cdf98141abd9751783ee
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9abcbfc03ab1976c__Rovi_H1_2025_Presentation_ES_p016_t02.csv,16,9abcbfc03ab1976ca956fb00154f196d2cb0b91dc7a287a39676d13b8a246eee
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9ac680cbb779ed4f__Rovi_Annual_2019_ENG_p210.txt,2560,9ac680cbb779ed4f5ebcf7f5d473c973c9bcd6835a951c69acbc780c2c27ecb0
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9ac8d655237577cd__Rovi_Annual_2024_ES_p149_t01.csv,167,9ac8d655237577cd5cc6c23dc222cffacb65faf34472e26f2163f9d14890d545
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9accd9eaa520cdba__Rovi_H1_2024_PressRelease_ENG_p010_t00.csv,125,9accd9eaa520cdbae8e6a6bff0af37c9e8e10e1e07572a48d98eea64f8426470
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9ada72cb865d332f__Rovi_Annual_2024_ES_p175.txt,3332,9ada72cb865d332f4bcc2b026a124c76ef86d58367b94930e478926b5610f25d
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9ae303ad657b71de__Rovi_Annual_2024_ENG_p255_t06.csv,107,9ae303ad657b71de02635400910f0d549d9d4e7511d60d750aff1bf0a1b99650
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9ae68d3664cb1b26__Rovi_H1_2024_PressRelease_ENG_p004.txt,2924,9ae68d3664cb1b266c171092bcbca62f8172ff5a4b9e0f4f185147ebbe406df5
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9aedcbb4fd20e0ee__Rovi_Annual_2023_ES_p013_t00.csv,1839,9aedcbb4fd20e0eecd8aea357cfc9ba7700466042cec8aa5ad3f6b575733b8de
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9afb4dab78f16076__Rovi_Annual_2024_ES_p341_t01.csv,31,9afb4dab78f160766c1523567bf505f7a25097066bcb13948d4f625b7fa84d21
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9afff819549becb2__Rovi_Annual_2020_ENG_p086.txt,1213,9afff819549becb26f4afd69c58ec2a5164165045a9fce75194638f82d7092f7
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b026c30397bbbc9__Rovi_Annual_2024_ENG_p132.txt,4496,9b026c30397bbbc9261b0d48d8271ec38079a09b3846c2da3f95044f1290e3b1
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b06abe4303b3024__Rovi_Annual_2020_ENG_p036.txt,2031,9b06abe4303b3024b4ece3f81e5e2a5ef2bdf8d0d207842843ea8d36717d3b62
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b0fd54024ec7e9b__Rovi_H1_2024_ENG_p081_t00.csv,258,9b0fd54024ec7e9bfc3a0796cb19966a3e0300373c0f96b29cb26ca8f8b6c12e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b24a5eff1d51bbf__Rovi_Annual_2024_ENG_p287.txt,2724,9b24a5eff1d51bbf4691eb34f09a446571790595b750da45d7760800568f1d16
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b2d2557f4fc810f__Rovi_H1_2025_ENG_p051.txt,3417,9b2d2557f4fc810f453d1719a0ed841a213a6828b8c14d1f51844bd11bf2ca93
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b2d996907949814__Rovi_Annual_2023_ES_p335_t00.csv,4,9b2d996907949814e7d003d918a8e7b267e32ae7501bf643949575bb7f913ab4
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b34c59afc5d57e1__Rovi_Annual_2025_ES_p299_t00.csv,3223,9b34c59afc5d57e162e74992e27c66729139521607565f78a10e1c9760038c7e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b3aa5e3b9c16a1a__Rovi_Annual_2024_ENG_p285.txt,2127,9b3aa5e3b9c16a1ae9027a42af97f89133a6a4df904c4fd745b243b54ca083ce
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b3b38b14569449a__Rovi_H1_2025_Presentation_ES_p016_t00.csv,2348,9b3b38b14569449a98ebaeb0b13a35c208fb3c9c051706ce17dca446384cf34e
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b4fd516513bc73e__Rovi_Annual_2017_ENG_p078.txt,2060,9b4fd516513bc73e4cba7796a1bdf55241fbcfb68a164baed3ba6b1ca39d092b
01_EVIDENCE\Non-Indian\Laboratorios_Rovi\9b533d8c8de21940__Rovi_Annual_2024_ENG_p293.txt,4927,9b533d8c8de21940e127744762d9bf425b1d2788d756e062ca98a573cee6abc6
