Date,Open,High,Low,Close,Volume,Company,Country,Ticker
2014-09-11,60.73,61.17,57.93,58.22,4717474,Marksans Pharma,India,MARKSANS.NS
2014-09-12,58.46,66.78,58.36,65.04,20658065,Marksans Pharma,India,MARKSANS.NS
2014-09-15,64.12,67.12,63.01,64.8,10594669,Marksans Pharma,India,MARKSANS.NS
2014-09-16,65.23,66.4,56.04,58.41,10641476,Marksans Pharma,India,MARKSANS.NS
2014-09-17,59.14,62.09,58.41,60.93,10004304,Marksans Pharma,India,MARKSANS.NS
2014-09-18,61.41,63.21,60.3,62.19,6143069,Marksans Pharma,India,MARKSANS.NS
2014-09-19,62.53,63.25,59.38,60.1,4481029,Marksans Pharma,India,MARKSANS.NS
2014-09-22,60.1,61.65,59.13,59.47,3039600,Marksans Pharma,India,MARKSANS.NS
2014-09-23,60.2,66.02,60.15,61.32,14854410,Marksans Pharma,India,MARKSANS.NS
2014-09-24,61.9,65.19,60.73,62.04,10043770,Marksans Pharma,India,MARKSANS.NS
2014-09-25,62.77,63.79,57.58,59.23,7078305,Marksans Pharma,India,MARKSANS.NS
2014-09-26,58.16,59.47,51.52,56.86,8886171,Marksans Pharma,India,MARKSANS.NS
2014-09-29,57.1,59.62,56.9,57.97,4266332,Marksans Pharma,India,MARKSANS.NS
2014-09-30,57.97,59.52,56.52,57.29,4301860,Marksans Pharma,India,MARKSANS.NS
2014-10-01,57.39,58.99,55.89,56.47,2967966,Marksans Pharma,India,MARKSANS.NS
2014-10-07,56.47,57.68,55.35,56.03,3083044,Marksans Pharma,India,MARKSANS.NS
2014-10-08,55.79,56.42,52.93,53.27,3479268,Marksans Pharma,India,MARKSANS.NS
2014-10-09,53.46,55.84,53.46,54.67,3197527,Marksans Pharma,India,MARKSANS.NS
2014-10-10,53.8,54.38,51.67,52.01,3452574,Marksans Pharma,India,MARKSANS.NS
2014-10-13,51.62,51.86,49.73,50.75,3278457,Marksans Pharma,India,MARKSANS.NS
2014-10-14,50.41,52.06,49.73,50.46,2582201,Marksans Pharma,India,MARKSANS.NS
2014-10-16,50.41,56.18,49.63,52.25,9217695,Marksans Pharma,India,MARKSANS.NS
2014-10-17,52.74,54.53,52.2,52.69,3302503,Marksans Pharma,India,MARKSANS.NS
2014-10-20,53.75,54.48,52.11,52.45,1661905,Marksans Pharma,India,MARKSANS.NS
2014-10-21,52.35,53.51,51.19,51.67,1759561,Marksans Pharma,India,MARKSANS.NS
2014-10-22,52.45,52.83,50.85,52.01,2055149,Marksans Pharma,India,MARKSANS.NS
2014-10-23,52.49,52.83,51.86,52.54,747304,Marksans Pharma,India,MARKSANS.NS
2014-10-27,53.03,54.48,51.14,53.66,4377348,Marksans Pharma,India,MARKSANS.NS
2014-10-28,53.8,58.12,53.8,57.34,7914989,Marksans Pharma,India,MARKSANS.NS
2014-10-29,57.97,62.91,57.97,62.09,12229154,Marksans Pharma,India,MARKSANS.NS
2014-10-30,62.24,62.72,58.07,58.55,4946572,Marksans Pharma,India,MARKSANS.NS
2014-10-31,59.38,64.27,59.13,61.22,12963958,Marksans Pharma,India,MARKSANS.NS
2014-11-03,61.8,63.98,61.51,61.85,4960699,Marksans Pharma,India,MARKSANS.NS
2014-11-05,62.33,62.82,58.12,59.47,4816439,Marksans Pharma,India,MARKSANS.NS
2014-11-07,59.86,61.46,59.13,60.06,3824308,Marksans Pharma,India,MARKSANS.NS
2014-11-10,60.39,61.46,59.62,60.3,2692191,Marksans Pharma,India,MARKSANS.NS
2014-11-11,60.73,62.24,59.33,60.83,4208457,Marksans Pharma,India,MARKSANS.NS
2014-11-12,60.59,61.8,60.2,60.73,3240587,Marksans Pharma,India,MARKSANS.NS
2014-11-13,61.07,61.22,57.73,58.99,2341448,Marksans Pharma,India,MARKSANS.NS
